29714,3,0,3,0,0.000000,89.999997,100,400
29714,-134,106,-131,106,99.999995,89.999997,100,400
29714,-264,213,-395,319,96.800002,89.999997,100,400
29714,-318,277,-713,596,96.800002,89.999997,100,400
29714,-353,313,-1066,909,90.724997,89.999997,100,400
29714,-364,338,-1430,1247,88.775003,89.999997,100,400
29714,-367,352,-1797,1599,87.650000,89.999997,100,400
29714,-365,360,-2162,1959,87.650000,89.999997,100,400
29714,-367,357,-2529,2316,86.849999,89.999997,100,400
29714,-365,358,-2894,2674,86.500001,89.999997,100,400
29714,-363,355,-3257,3029,86.099998,89.999997,100,400
29714,-362,354,-3619,3383,85.699995,89.999997,100,400
29714,-357,353,-3976,3736,85.499999,89.999997,100,400
29714,-350,349,-4326,4085,85.449998,89.999997,100,400
29714,-340,344,-4666,4429,85.650000,89.999997,100,400
29714,-338,340,-5004,4769,85.750001,89.999997,100,400
29714,-344,337,-5348,5106,85.750001,89.999997,100,400
29714,-337,340,-5685,5446,85.550005,89.999997,100,400
29714,-336,343,-6021,5789,85.900002,89.999997,100,400
29714,-338,338,-6359,6127,85.900002,89.999997,100,400
29714,-341,339,-6700,6466,85.900002,89.999997,100,400
29714,-344,339,-7044,6805,85.550005,89.999997,100,400
29714,-338,341,-7382,7146,85.699995,89.999997,100,400
29714,-334,336,-7716,7482,85.800001,89.999997,100,400
29714,-333,329,-8049,7811,85.800001,89.999997,100,400
29714,-330,330,-8379,8141,85.600000,89.999997,100,400
29714,-323,331,-8702,8472,85.999997,89.999997,100,400
29714,-327,330,-9029,8802,86.150004,89.999997,100,400
29714,-322,321,-9351,9123,86.150004,89.999997,100,400
29714,-319,314,-9670,9437,85.849996,89.999997,100,400
29714,-317,311,-9987,9748,85.550005,89.999997,100,400
29714,-311,311,-10298,10059,85.550005,89.999997,100,400
29714,-303,310,-10601,10369,85.550005,89.999997,100,400
29714,-304,305,-10905,10674,85.949997,89.999997,100,400
29714,-309,309,-11214,10983,85.949997,89.999997,100,400
29714,-313,312,-11527,11295,85.900002,89.999997,100,400
29714,-320,317,-11847,11612,85.900002,89.999997,100,400
29714,-322,316,-12169,11928,85.449998,89.999997,100,400
29714,-329,327,-12498,12255,85.349998,89.999997,100,400
29714,-326,331,-12824,12586,85.600000,89.999997,100,400
29714,-320,328,-13144,12914,85.600000,89.999997,100,400
29714,-322,325,-13466,13239,86.150004,89.999997,100,400
29714,-321,316,-13787,13555,85.900002,89.999997,100,400
29714,-323,319,-14110,13874,85.699995,89.999997,100,400
29714,-324,320,-14434,14194,85.699995,89.999997,100,400
29714,-325,325,-14759,14519,85.499999,89.999997,100,400
29714,-323,326,-15082,14845,85.650000,89.999997,100,400
29714,-326,326,-15408,15171,85.650000,89.999997,100,400
29714,-330,331,-15738,15502,85.650000,89.999997,100,400
29714,-334,330,-16072,15832,85.499999,89.999997,100,400
29714,-324,325,-16396,16157,85.550005,89.999997,100,400
29714,-314,318,-16710,16475,85.750001,89.999997,100,400
29714,-304,309,-17014,16784,85.750001,89.999997,100,400
29714,-306,305,-17320,17089,85.949997,89.999997,100,400
29714,-308,307,-17628,17396,85.900002,89.999997,100,400
29714,-311,311,-17939,17707,85.900002,89.999997,100,400
29714,-319,315,-18258,18022,85.699995,89.999997,100,400
29714,-325,324,-18583,18346,85.650000,89.999997,100,400
29714,-326,323,-18909,18669,85.499999,89.999997,100,400
29714,-324,322,-19233,18991,85.400003,89.999997,100,400
29714,-318,323,-19551,19314,85.650000,89.999997,100,400
29714,-321,327,-19872,19641,85.650000,89.999997,100,400
29714,-326,324,-20198,19965,85.849996,89.999997,100,400
29714,-326,324,-20524,20289,85.750001,89.999997,100,400
29714,-332,330,-20856,20619,85.650000,89.999997,100,400
29714,-331,332,-21187,20951,85.650000,89.999997,100,400
29714,-326,329,-21513,21280,85.849996,89.999997,100,400
29714,-327,326,-21840,21606,85.800001,89.999997,100,400
29714,-332,329,-22172,21935,85.650000,89.999997,100,400
29714,-329,330,-22501,22265,85.650000,89.999997,100,400
29714,-329,326,-22830,22591,85.550005,89.999997,100,400
29714,-325,326,-23155,22917,85.600000,89.999997,100,400
29714,-318,324,-23473,23241,85.900002,89.999997,100,400
29714,-316,323,-23789,23564,85.900002,89.999997,100,400
29714,-313,322,-24102,23886,81.849997,88.065000,100,400
29714,-307,319,-24409,24205,78.612501,84.476254,100,400
29714,-302,304,-24711,24509,74.937509,81.056253,100,400
29714,-293,300,-25004,24809,74.937509,77.681253,100,400
29714,-279,286,-25283,25095,68.787498,74.463753,100,400
29714,-275,274,-25558,25369,65.274995,71.381251,100,400
29714,-267,270,-25825,25639,62.162500,68.343752,100,400
29714,-251,261,-26076,25900,62.162500,65.407505,100,400
29714,-240,252,-26316,26152,57.675005,62.572501,100,400
29714,-234,243,-26550,26395,55.425003,59.838750,100,400
29714,-222,229,-26772,26624,53.175001,57.262499,100,400
29714,-209,219,-26981,26843,53.175001,54.798751,100,400
29714,-199,207,-27180,27050,49.425004,52.469997,100,400
29714,-189,193,-27369,27243,47.362501,50.298748,100,400
29714,-183,189,-27552,27432,45.525003,48.172505,100,400
29714,-175,174,-27727,27606,45.525003,46.214997,100,400
29714,-167,167,-27894,27773,41.175000,44.336249,100,400
29714,-157,157,-28051,27930,39.212498,42.570002,100,400
29714,-145,145,-28196,28075,37.399997,40.938751,100,400
29714,-138,145,-28334,28220,37.399997,39.307503,100,400
29714,-133,138,-28467,28358,34.912502,37.755002,100,400
29714,-127,129,-28594,28487,33.474999,36.303751,100,400
29714,-115,122,-28709,28609,32.562499,34.931251,100,400
29714,-118,117,-28827,28726,31.012501,33.614999,100,400
29714,-110,109,-28937,28835,29.562503,32.388751,100,400
29714,-102,108,-29039,28943,28.737499,31.173750,100,400
29714,-103,105,-29142,29048,27.600003,29.992500,100,400
29714,-94,98,-29236,29146,26.725002,28.889999,100,400
29714,-84,93,-29320,29239,26.725002,27.843751,100,400
29714,-71,83,-29391,29322,26.362502,26.910001,100,400
29714,-71,80,-29462,29402,26.150000,26.009999,100,400
29714,-70,70,-29532,29472,25.274998,25.222498,100,400
29714,-73,77,-29605,29549,25.274998,24.356250,100,400
29714,-63,64,-29668,29613,23.950001,23.636252,100,400
29714,-60,61,-29728,29674,15.300001,19.575000,100,400
29714,-7,51,-29735,29725,-5.137500,1.226250,100,400
29714,177,10,-29558,29735,-5.137500,-10.586250,100,400
29714,105,-188,-29453,29547,35.462501,24.378748,100,400
29714,-37,-109,-29490,29438,26.399999,25.605003,100,400
29714,-47,8,-29537,29446,22.887498,25.515000,100,400
29714,-59,48,-29596,29494,22.887498,24.974999,100,400
29714,-50,62,-29646,29556,21.600000,24.277501,100,400
29714,-48,56,-29694,29612,21.600000,23.647499,100,400
29714,-57,61,-29751,29673,-0.262500,13.736250,100,400
29714,-20,43,-29771,29716,-0.262500,-13.072499,100,400
29714,142,-134,-29629,29582,25.037499,8.685000,100,400
29714,72,-103,-29557,29479,23.612499,25.143751,100,400
29714,-25,24,-29582,29503,23.225001,24.873751,100,400
29714,-39,48,-29621,29551,23.225001,24.333752,100,400
29714,-52,51,-29673,29602,22.687499,23.760000,100,400
29714,-55,57,-29728,29659,13.900001,19.518750,100,400
29714,-8,50,-29736,29709,-6.700001,1.406250,100,400
29714,197,8,-29539,29717,38.587501,-10.383750,100,400
29714,117,-196,-29422,29521,36.099998,24.671250,100,400
29714,-49,-120,-29471,29401,25.287501,26.021250,100,400
29714,-63,10,-29534,29411,20.525000,25.908749,100,400
29714,-62,40,-29596,29451,20.525000,25.458751,100,400
29714,-49,64,-29645,29515,18.612499,24.738749,100,400
29714,-45,62,-29690,29577,19.324998,24.041248,100,400
29714,-44,56,-29734,29633,5.375000,16.211251,100,400
29714,-11,48,-29745,29681,5.375000,-4.128750,100,400
29714,156,170,-29589,29851,23.412500,-24.041248,100,400
29714,95,-64,-29494,29787,44.900000,5.253750,100,400
29714,-66,-134,-29560,29653,34.075001,23.186251,100,400
29714,-88,8,-29648,29661,34.075001,23.096251,100,400
