-3,1,3500,35.000000,35.000000
-77,75,3500,35.000000,35.000000
-162,155,3500,35.000000,35.000000
-192,184,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-204,195,3500,35.000000,35.000000
-205,195,3500,35.000000,35.000000
-204,194,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-202,191,3500,35.000000,35.000000
-203,193,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-203,194,3500,35.000000,35.000000
-208,198,3500,35.000000,35.000000
-211,202,3500,35.000000,35.000000
-208,198,3500,35.000000,35.000000
-205,195,3500,35.000000,35.000000
-203,194,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-201,192,3500,35.000000,35.000000
-204,196,3500,35.000000,35.000000
-205,196,3500,35.000000,35.000000
-205,197,3500,35.000000,35.000000
-204,195,3500,35.000000,35.000000
-203,195,3500,35.000000,35.000000
-202,194,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-202,194,3500,35.000000,35.000000
-203,194,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-203,193,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-203,192,3500,35.000000,35.000000
-202,193,3500,35.000000,35.000000
-201,192,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
-201,192,3500,35.000000,35.000000
-202,192,3500,35.000000,35.000000
