-35,27,8000,80.000000,80.000000
-151,149,8000,80.000000,80.000000
-336,328,8000,80.000000,80.000000
-424,413,8000,80.000000,80.000000
-464,450,8000,80.000000,80.000000
-484,470,8000,80.000000,80.000000
-497,481,8000,80.000000,80.000000
-503,488,8000,80.000000,80.000000
-508,491,8000,80.000000,80.000000
-509,494,8000,80.000000,80.000000
-509,494,8000,80.000000,80.000000
-509,493,8000,80.000000,80.000000
-509,493,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-508,493,8000,80.000000,80.000000
-508,491,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-507,491,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-507,492,8000,80.000000,80.000000
-507,491,8000,80.000000,80.000000
-507,493,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-508,493,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-508,493,8000,80.000000,80.000000
-508,492,8000,80.000000,80.000000
-506,491,8000,80.000000,80.000000
-506,490,8000,80.000000,80.000000
-503,487,8000,80.000000,80.000000
-502,486,8000,80.000000,80.000000
-502,487,8000,80.000000,80.000000
-504,488,8000,80.000000,80.000000
-504,489,8000,80.000000,80.000000
-505,489,8000,80.000000,80.000000
-505,491,8000,80.000000,80.000000
-505,491,8000,80.000000,80.000000
-505,490,8000,80.000000,80.000000
-504,490,8000,80.000000,80.000000
-503,487,8000,80.000000,80.000000
-497,483,8000,80.000000,80.000000
-493,477,8000,80.000000,80.000000
-492,476,8000,80.000000,80.000000
-492,475,8000,80.000000,80.000000
-492,476,8000,80.000000,80.000000
-490,475,8000,80.000000,80.000000
-490,474,8000,80.000000,80.000000
-490,473,8000,80.000000,80.000000
-490,474,8000,80.000000,80.000000
-489,473,8000,80.000000,80.000000
-490,473,8000,80.000000,80.000000
-489,474,8000,80.000000,80.000000
-496,478,8000,80.000000,80.000000
