0,0,2000,20.000000,20.000000
-43,45,2000,20.000000,20.000000
-89,87,2000,20.000000,20.000000
-105,102,2000,20.000000,20.000000
-111,106,2000,20.000000,20.000000
-113,108,2000,20.000000,20.000000
-113,108,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-114,109,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-114,110,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-116,110,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-115,108,2000,20.000000,20.000000
-116,110,2000,20.000000,20.000000
-115,108,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,109,2000,20.000000,20.000000
-116,110,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-116,109,2000,20.000000,20.000000
-115,110,2000,20.000000,20.000000
-116,110,2000,20.000000,20.000000
