-11,6,8500,85.000000,85.000000
-151,144,8500,85.000000,85.000000
-336,324,8500,85.000000,85.000000
-419,406,8500,85.000000,85.000000
-467,450,8500,85.000000,85.000000
-495,477,8500,85.000000,85.000000
-510,491,8500,85.000000,85.000000
-517,498,8500,85.000000,85.000000
-520,502,8500,85.000000,85.000000
-522,504,8500,85.000000,85.000000
-522,505,8500,85.000000,85.000000
-520,503,8500,85.000000,85.000000
-517,500,8500,85.000000,85.000000
-516,500,8500,85.000000,85.000000
-515,499,8500,85.000000,85.000000
-515,499,8500,85.000000,85.000000
-517,500,8500,85.000000,85.000000
-515,499,8500,85.000000,85.000000
-513,496,8500,85.000000,85.000000
-509,493,8500,85.000000,85.000000
-506,489,8500,85.000000,85.000000
-500,484,8500,85.000000,85.000000
-497,481,8500,85.000000,85.000000
-491,475,8500,85.000000,85.000000
-493,477,8500,85.000000,85.000000
-496,480,8500,85.000000,85.000000
-500,484,8500,85.000000,85.000000
-498,482,8500,85.000000,85.000000
-498,482,8500,85.000000,85.000000
-500,485,8500,85.000000,85.000000
-505,491,8500,85.000000,85.000000
-507,492,8500,85.000000,85.000000
-509,495,8500,85.000000,85.000000
-508,495,8500,85.000000,85.000000
-509,495,8500,85.000000,85.000000
-507,495,8500,85.000000,85.000000
-508,494,8500,85.000000,85.000000
-508,496,8500,85.000000,85.000000
-507,493,8500,85.000000,85.000000
-507,495,8500,85.000000,85.000000
-508,495,8500,85.000000,85.000000
-507,495,8500,85.000000,85.000000
-507,493,8500,85.000000,85.000000
-504,491,8500,85.000000,85.000000
-506,494,8500,85.000000,85.000000
-506,494,8500,85.000000,85.000000
-506,494,8500,85.000000,85.000000
-506,493,8500,85.000000,85.000000
-504,492,8500,85.000000,85.000000
-502,488,8500,85.000000,85.000000
-499,485,8500,85.000000,85.000000
-494,481,8500,85.000000,85.000000
-489,476,8500,85.000000,85.000000
-487,475,8500,85.000000,85.000000
-485,472,8500,85.000000,85.000000
-486,474,8500,85.000000,85.000000
-486,475,8500,85.000000,85.000000
-488,476,8500,85.000000,85.000000
-486,476,8500,85.000000,85.000000
-486,475,8500,85.000000,85.000000
-484,474,8500,85.000000,85.000000
-484,472,8500,85.000000,85.000000
-482,472,8500,85.000000,85.000000
