-5,4,4000,40.000000,40.000000
-89,85,4000,40.000000,40.000000
-193,182,4000,40.000000,40.000000
-233,220,4000,40.000000,40.000000
-246,233,4000,40.000000,40.000000
-254,240,4000,40.000000,40.000000
-255,242,4000,40.000000,40.000000
-257,244,4000,40.000000,40.000000
-256,243,4000,40.000000,40.000000
-262,248,4000,40.000000,40.000000
-252,239,4000,40.000000,40.000000
-258,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-257,244,4000,40.000000,40.000000
-257,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,245,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,245,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
-255,244,4000,40.000000,40.000000
-256,244,4000,40.000000,40.000000
