-10,8,5500,55.000000,55.000000
-116,113,5500,55.000000,55.000000
-250,242,5500,55.000000,55.000000
-307,296,5500,55.000000,55.000000
-334,321,5500,55.000000,55.000000
-346,332,5500,55.000000,55.000000
-352,337,5500,55.000000,55.000000
-355,339,5500,55.000000,55.000000
-356,340,5500,55.000000,55.000000
-358,342,5500,55.000000,55.000000
-355,339,5500,55.000000,55.000000
-358,341,5500,55.000000,55.000000
-357,341,5500,55.000000,55.000000
-357,342,5500,55.000000,55.000000
-355,341,5500,55.000000,55.000000
-353,338,5500,55.000000,55.000000
-352,337,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-351,339,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-351,339,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,340,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-352,340,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-350,338,5500,55.000000,55.000000
-352,338,5500,55.000000,55.000000
-350,340,5500,55.000000,55.000000
-352,339,5500,55.000000,55.000000
-352,341,5500,55.000000,55.000000
-353,341,5500,55.000000,55.000000
-353,341,5500,55.000000,55.000000
-352,340,5500,55.000000,55.000000
-352,340,5500,55.000000,55.000000
-351,340,5500,55.000000,55.000000
-351,338,5500,55.000000,55.000000
-351,339,5500,55.000000,55.000000
-350,338,5500,55.000000,55.000000
-350,338,5500,55.000000,55.000000
-349,338,5500,55.000000,55.000000
-350,337,5500,55.000000,55.000000
-349,337,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-351,339,5500,55.000000,55.000000
-342,330,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-348,336,5500,55.000000,55.000000
-347,335,5500,55.000000,55.000000
-347,335,5500,55.000000,55.000000
