-13,8,6000,60.000000,60.000000
-125,119,6000,60.000000,60.000000
-272,259,6000,60.000000,60.000000
-335,320,6000,60.000000,60.000000
-362,346,6000,60.000000,60.000000
-375,357,6000,60.000000,60.000000
-380,362,6000,60.000000,60.000000
-383,364,6000,60.000000,60.000000
-383,365,6000,60.000000,60.000000
-388,370,6000,60.000000,60.000000
-379,362,6000,60.000000,60.000000
-383,366,6000,60.000000,60.000000
-384,367,6000,60.000000,60.000000
-383,367,6000,60.000000,60.000000
-382,366,6000,60.000000,60.000000
-382,366,6000,60.000000,60.000000
-381,366,6000,60.000000,60.000000
-382,366,6000,60.000000,60.000000
-382,366,6000,60.000000,60.000000
-381,366,6000,60.000000,60.000000
-381,366,6000,60.000000,60.000000
-380,366,6000,60.000000,60.000000
-380,366,6000,60.000000,60.000000
-380,366,6000,60.000000,60.000000
-381,368,6000,60.000000,60.000000
-380,366,6000,60.000000,60.000000
-380,367,6000,60.000000,60.000000
-380,367,6000,60.000000,60.000000
-380,367,6000,60.000000,60.000000
-380,367,6000,60.000000,60.000000
-381,368,6000,60.000000,60.000000
-380,368,6000,60.000000,60.000000
-381,368,6000,60.000000,60.000000
-379,368,6000,60.000000,60.000000
-380,368,6000,60.000000,60.000000
-381,369,6000,60.000000,60.000000
-383,370,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
-383,370,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
-381,370,6000,60.000000,60.000000
-382,370,6000,60.000000,60.000000
-381,370,6000,60.000000,60.000000
-381,370,6000,60.000000,60.000000
-382,370,6000,60.000000,60.000000
-381,371,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
-381,370,6000,60.000000,60.000000
-382,370,6000,60.000000,60.000000
-382,370,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
-382,371,6000,60.000000,60.000000
